Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
,Panama,8.538,-80.7821,21/07/2020,55153,1159,30075,23919,Americas
,Papua New Guinea,-6.314993,143.95555,21/07/2020,27,1,8,18,Western Pacific
,Paraguay,-23.4425,-58.4438,21/07/2020,3817,35,2307,1475,Americas
,Peru,-9.19,-75.0152,21/07/2020,362087,13579,248746,99762,Americas
,Philippines,12.879721,121.774017,21/07/2020,70764,1837,23281,45646,Western Pacific
,Poland,51.9194,19.1451,21/07/2020,40782,1636,30771,8375,Europe
,Portugal,39.3999,-8.2245,21/07/2020,48898,1697,33769,13432,Europe
,Qatar,25.3548,51.1839,21/07/2020,107430,160,104191,3079,Eastern Mediterranean
,Romania,45.9432,24.9668,21/07/2020,39133,2074,24454,12605,Europe
,Russia,61.52401,105.318756,21/07/2020,782040,12561,561397,208082,Europe
,Rwanda,-1.9403,29.8739,21/07/2020,1655,5,848,802,Africa
,Saint Lucia,13.9094,-60.9789,21/07/2020,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,21/07/2020,50,0,29,21,Americas
,San Marino,43.9424,12.4578,21/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,21/07/2020,255825,2557,207259,46009,Eastern Mediterranean
,Senegal,14.4974,-14.4524,21/07/2020,8985,174,6044,2767,Africa
,Serbia,44.0165,21.0059,21/07/2020,21605,491,0,21114,Europe
,Seychelles,-4.6796,55.492,21/07/2020,108,0,27,81,Africa
,Singapore,1.2833,103.8333,21/07/2020,48434,27,44584,3823,Western Pacific
,Slovakia,48.669,19.699,21/07/2020,2021,28,1538,455,Europe
,Slovenia,46.1512,14.9955,21/07/2020,1977,114,1625,238,Europe
,Somalia,5.152149,46.199616,21/07/2020,3135,93,1464,1578,Eastern Mediterranean
,South Africa,-30.5595,22.9375,21/07/2020,381798,5368,208144,168286,Africa
,Spain,40.463667,-3.74922,21/07/2020,266194,28424,150376,87394,Europe
,Sri Lanka,7.873054,80.771797,21/07/2020,2730,11,2048,671,South-East Asia
,Sudan,12.8628,30.2176,21/07/2020,10992,693,5707,4592,Eastern Mediterranean
,Suriname,3.9193,-56.0278,21/07/2020,1131,21,705,405,Americas
,Sweden,60.128161,18.643501,21/07/2020,78166,5646,0,72520,Europe
,Switzerland,46.8182,8.2275,21/07/2020,33742,1972,30300,1470,Europe
,Taiwan*,23.7,121,21/07/2020,451,7,440,4,Western Pacific
,Tanzania,-6.369028,34.888822,21/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,21/07/2020,3255,58,3105,92,South-East Asia
,Togo,8.6195,0.8248,21/07/2020,790,15,560,215,Africa
,Trinidad and Tobago,10.6918,-61.2225,21/07/2020,139,8,124,7,Americas
,Tunisia,33.886917,9.537499,21/07/2020,1389,50,1103,236,Eastern Mediterranean
,Turkey,38.9637,35.2433,21/07/2020,221500,5526,204011,11963,Europe
,Uganda,1.373333,32.290275,21/07/2020,1072,0,958,114,Africa
,Ukraine,48.3794,31.1656,21/07/2020,61454,1537,33186,26731,Europe
,United Arab Emirates,23.424076,53.847818,21/07/2020,57498,341,49964,7193,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,21/07/2020,153,9,137,7,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,21/07/2020,203,1,201,1,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,21/07/2020,583,47,529,7,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,21/07/2020,180,0,180,0,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,21/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,21/07/2020,12,1,10,1,Europe
,United Kingdom,55.3781,-3.436,21/07/2020,295817,45422,0,250395,Europe
,Uruguay,-32.5228,-55.7658,21/07/2020,1096,33,929,134,Americas
,US,40,-100,21/07/2020,3899211,142121,1182018,2575072,Americas
,Uzbekistan,41.377491,64.585262,21/07/2020,17881,95,9521,8265,Europe
,Venezuela,6.4238,-66.5897,21/07/2020,12774,120,6983,5671,Americas
,Vietnam,14.058324,108.277199,21/07/2020,401,0,365,36,Western Pacific
,Zambia,-13.133897,27.849332,21/07/2020,3386,128,1620,1638,Africa
,Zimbabwe,-19.015438,29.154857,21/07/2020,1820,26,488,1306,Africa
,Dominica,15.415,-61.371,21/07/2020,18,0,18,0,Americas
,Grenada,12.1165,-61.679,21/07/2020,23,0,23,0,Americas
,Mozambique,-18.665695,35.529562,21/07/2020,1536,11,0,1525,Africa
,Syria,34.802075,38.996815,21/07/2020,540,31,0,509,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,21/07/2020,24,0,0,24,South-East Asia
,Belize,17.1899,-88.4976,21/07/2020,42,2,22,18,Americas
,Laos,19.85627,102.495496,21/07/2020,19,0,19,0,Western Pacific
,Libya,26.3351,17.228331,21/07/2020,2088,50,479,1559,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,21/07/2020,9228,64,1932,7232,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,21/07/2020,1954,26,803,1125,Africa
,Mali,17.570692,-3.996166,21/07/2020,2477,122,1856,499,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,21/07/2020,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,21/07/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,21/07/2020,13,0,0,13,Americas
,Kosovo,42.602636,20.902977,21/07/2020,5877,139,3069,2669,Europe
,Burma,21.9162,95.956,21/07/2020,341,6,280,55,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,21/07/2020,3,0,3,0,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,21/07/2020,8,1,7,0,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,21/07/2020,81,2,22,57,Europe
,Botswana,-22.3285,24.6849,21/07/2020,522,1,48,473,Africa
,Burundi,-3.3731,29.9189,21/07/2020,328,1,207,120,Africa
,Sierra Leone,8.460555,-11.779889,21/07/2020,1727,66,1273,388,Africa
,Malawi,-13.2543,34.3015,21/07/2020,3045,64,1180,1801,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,21/07/2020,13,0,13,0,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,21/07/2020,4,0,1,3,Europe
,South Sudan,6.877,31.307,21/07/2020,2211,45,1175,991,Africa
,Western Sahara,24.2155,-12.8858,21/07/2020,10,1,8,1,Africa
,Sao Tome and Principe,0.1864,6.6131,21/07/2020,746,14,588,144,Africa
,Yemen,15.552727,48.516388,21/07/2020,1629,456,741,432,Eastern Mediterranean
,Comoros,-11.6455,43.3333,21/07/2020,337,7,319,11,Africa
,Tajikistan,38.861,71.2761,21/07/2020,6967,57,5683,1227,Europe
,Lesotho,-29.61,28.2336,21/07/2020,359,6,69,284,Africa
,Afghanistan,33.93911,67.709953,22/07/2020,35727,1190,23924,10613,Eastern Mediterranean
,Albania,41.1533,20.1683,22/07/2020,4358,120,2463,1775,Europe
,Algeria,28.0339,1.6596,22/07/2020,24872,1111,16983,6778,Africa
,Andorra,42.5063,1.5218,22/07/2020,889,52,803,34,Europe
,Angola,-11.2027,17.8739,22/07/2020,812,33,221,558,Africa
,Antigua and Barbuda,17.0608,-61.7964,22/07/2020,76,3,58,15,Americas
,Argentina,-38.4161,-63.6167,22/07/2020,141900,2588,60531,78781,Americas
,Armenia,40.0691,45.0382,22/07/2020,35693,678,24766,10249,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,22/07/2020,113,3,109,1,Western Pacific
New South Wales,Australia,-33.8688,151.2093,22/07/2020,3633,49,2988,596,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,22/07/2020,31,0,30,1,Western Pacific
Queensland,Australia,-27.4698,153.0251,22/07/2020,1074,6,1063,5,Western Pacific
South Australia,Australia,-34.9285,138.6007,22/07/2020,446,4,441,1,Western Pacific
Tasmania,Australia,-42.8821,147.3272,22/07/2020,229,13,215,1,Western Pacific
Victoria,Australia,-37.8136,144.9631,22/07/2020,7125,49,3298,3778,Western Pacific
Western Australia,Australia,-31.9505,115.8605,22/07/2020,651,9,626,16,Western Pacific
,Austria,47.5162,14.5501,22/07/2020,19929,711,17849,1369,Europe
,Azerbaijan,40.1431,47.5769,22/07/2020,28633,385,20443,7805,Europe
,Bahamas,25.025885,-78.035889,22/07/2020,219,11,91,117,Americas
,Bahrain,26.0275,50.55,22/07/2020,37637,130,33894,3613,Eastern Mediterranean
,Bangladesh,23.685,90.3563,22/07/2020,213254,2751,117202,93301,South-East Asia
,Barbados,13.1939,-59.5432,22/07/2020,106,7,94,5,Americas
,Belarus,53.7098,27.9534,22/07/2020,66521,513,59061,6947,Europe
,Belgium,50.8333,4.469936,22/07/2020,64627,9808,17347,37472,Europe
,Benin,9.3077,2.3158,22/07/2020,1690,34,782,874,Africa
,Bhutan,27.5142,90.4336,22/07/2020,92,0,83,9,South-East Asia
,Bolivia,-16.2902,-63.5887,22/07/2020,64135,2328,19721,42086,Americas
,Bosnia and Herzegovina,43.9159,17.6791,22/07/2020,9115,268,4159,4688,Europe
,Brazil,-14.235,-51.9253,22/07/2020,2227514,82771,1591975,552768,Americas
,Brunei,4.5353,114.7277,22/07/2020,141,3,138,0,Western Pacific
,Bulgaria,42.7339,25.4858,22/07/2020,9584,321,4643,4620,Europe
,Burkina Faso,12.2383,-1.5616,22/07/2020,1066,53,917,96,Africa
,Cabo Verde,16.5388,-23.0418,22/07/2020,2154,21,1132,1001,Africa
,Cambodia,11.55,104.9167,22/07/2020,198,0,142,56,Western Pacific
,Cameroon,3.848,11.5021,22/07/2020,16522,382,13728,2412,Africa
Alberta,Canada,53.9333,-116.5765,22/07/2020,9728,172,0,9556,Americas
British Columbia,Canada,53.7267,-127.6476,22/07/2020,3328,189,0,3139,Americas
Manitoba,Canada,53.7609,-98.8139,22/07/2020,374,7,0,367,Americas
New Brunswick,Canada,46.5653,-66.4619,22/07/2020,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,22/07/2020,264,3,0,261,Americas
Nova Scotia,Canada,44.682,-63.7443,22/07/2020,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,22/07/2020,39824,2799,0,37025,Americas
Prince Edward Island,Canada,46.5107,-63.4168,22/07/2020,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,22/07/2020,57938,5662,0,52276,Americas
Saskatchewan,Canada,52.9399,-106.4509,22/07/2020,1030,15,0,1015,Americas
,Central African Republic,6.6111,20.9394,22/07/2020,4574,57,1437,3080,Africa
,Chad,15.4542,18.7322,22/07/2020,889,75,805,9,Africa
,Chile,-35.6751,-71.543,22/07/2020,336402,8722,309241,18439,Americas
Anhui,China,31.8257,117.2264,22/07/2020,991,6,985,0,Western Pacific
Beijing,China,40.1824,116.4142,22/07/2020,929,9,841,79,Western Pacific
Chongqing,China,30.0572,107.874,22/07/2020,583,6,576,1,Western Pacific
Fujian,China,26.0789,117.9874,22/07/2020,364,1,361,2,Western Pacific
Gansu,China,35.7518,104.2861,22/07/2020,167,2,165,0,Western Pacific
Guangdong,China,23.3417,113.4244,22/07/2020,1662,8,1637,17,Western Pacific
Guangxi,China,23.8298,108.7881,22/07/2020,255,2,253,0,Western Pacific
Guizhou,China,26.8154,106.8748,22/07/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,22/07/2020,171,6,165,0,Western Pacific
Hebei,China,39.549,116.1306,22/07/2020,349,6,0,343,Western Pacific
Heilongjiang,China,47.862,127.7615,22/07/2020,947,13,934,0,Western Pacific
Henan,China,37.8957,114.9042,22/07/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,22/07/2020,2131,14,1344,773,Western Pacific
Hubei,China,30.9756,112.2707,22/07/2020,68135,4512,63623,0,Western Pacific
Hunan,China,27.6104,111.7088,22/07/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,22/07/2020,250,1,241,8,Western Pacific
Jiangsu,China,32.9711,119.455,22/07/2020,655,0,654,1,Western Pacific
Jiangxi,China,27.614,115.7221,22/07/2020,932,1,931,0,Western Pacific
Jilin,China,43.6661,126.1923,22/07/2020,155,2,153,0,Western Pacific
Liaoning,China,41.2956,122.6085,22/07/2020,165,2,158,5,Western Pacific
Macau,China,22.1667,113.55,22/07/2020,46,0,46,0,Western Pacific
Ningxia,China,37.2692,106.1655,22/07/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,22/07/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,22/07/2020,323,3,317,3,Western Pacific
Shandong,China,36.3427,118.1498,22/07/2020,798,7,785,6,Western Pacific
Shanghai,China,31.202,121.4491,22/07/2020,738,7,711,20,Western Pacific
Shanxi,China,37.5777,112.2922,22/07/2020,201,0,200,1,Western Pacific
Sichuan,China,30.6171,102.7103,22/07/2020,603,3,594,6,Western Pacific
Tianjin,China,39.3054,117.323,22/07/2020,203,3,195,5,Western Pacific
Tibet,China,31.6927,88.0924,22/07/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,22/07/2020,158,3,73,82,Western Pacific
Yunnan,China,24.974,101.487,22/07/2020,189,2,185,2,Western Pacific
Zhejiang,China,29.1832,120.0934,22/07/2020,1270,1,1267,2,Western Pacific
,Colombia,4.5709,-74.2973,22/07/2020,218428,7373,101613,109442,Americas
,Congo (Brazzaville),-0.228,15.8277,22/07/2020,2851,50,666,2135,Africa
,Congo (Kinshasa),-4.0383,21.7587,22/07/2020,8626,197,4790,3639,Africa
,Costa Rica,9.7489,-83.7534,22/07/2020,12361,71,3322,8968,Americas
,Cote d'Ivoire,7.54,-5.5471,22/07/2020,14733,93,8995,5645,Africa
,Croatia,45.1,15.2,22/07/2020,4530,125,3278,1127,Europe
,Cuba,21.521757,-77.781167,22/07/2020,2462,87,2326,49,Americas
,Cyprus,35.1264,33.4299,22/07/2020,1040,19,847,174,Europe
,Czechia,49.8175,15.473,22/07/2020,14570,364,9144,5062,Europe
Faroe Islands,Denmark,61.8926,-6.9118,22/07/2020,191,0,188,3,Europe
Greenland,Greenland,71.7069,-42.6043,22/07/2020,13,0,13,0,Europe
,Denmark,56.2639,9.5018,22/07/2020,13350,611,12274,465,Europe
,Djibouti,11.8251,42.5903,22/07/2020,5030,58,4904,68,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,22/07/2020,56043,1005,26466,28572,Americas
,Ecuador,-1.8312,-78.1834,22/07/2020,77257,5418,33125,38714,Americas
,Egypt,26.820553,30.802498,22/07/2020,89745,4440,30075,55230,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,22/07/2020,12975,363,7119,5493,Americas
,Equatorial Guinea,1.6508,10.2679,22/07/2020,3071,51,842,2178,Africa
,Eritrea,15.1794,39.7823,22/07/2020,251,0,155,96,Africa
,Estonia,58.5953,25.0136,22/07/2020,2025,69,1912,44,Europe
,Eswatini,-26.5225,31.4659,22/07/2020,1938,25,876,1037,Africa
,Ethiopia,9.145,40.4897,22/07/2020,11524,188,5506,5830,Africa
,Fiji,-17.7134,178.065,22/07/2020,27,0,18,9,Western Pacific
,Finland,61.92411,25.748151,22/07/2020,7362,328,6920,114,Europe
French Guiana,France,3.9339,-53.1258,22/07/2020,6883,39,5277,1567,Europe
French Polynesia,France,-17.6797,149.4068,22/07/2020,62,0,60,2,Europe
Guadeloupe,France,16.265,-61.551,22/07/2020,195,14,172,9,Europe
Mayotte,France,-12.8275,45.166244,22/07/2020,2839,38,2614,187,Europe
New Caledonia,France,-20.904305,165.618042,22/07/2020,22,0,21,1,Europe
Reunion,France,-21.1151,55.5364,22/07/2020,645,3,558,84,Europe
Saint Barthelemy,France,17.9,-62.8333,22/07/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,22/07/2020,46,3,39,4,Europe
Martinique,France,14.6415,-61.0242,22/07/2020,262,15,98,149,Europe
,France,46.2276,2.2137,22/07/2020,204641,30063,71238,103340,Europe
,Gabon,-0.8037,11.6094,22/07/2020,6588,47,4235,2306,Africa
,Gambia,13.4432,-15.3101,22/07/2020,146,5,57,84,Africa
,Georgia,42.3154,43.3569,22/07/2020,1073,16,907,150,Europe
,Germany,51.165691,10.451526,22/07/2020,204276,9102,188628,6546,Europe
,Ghana,7.9465,-1.0232,22/07/2020,29672,153,26090,3429,Africa
,Greece,39.0742,21.8243,22/07/2020,4077,200,1374,2503,Europe
,Guatemala,15.7835,-90.2308,22/07/2020,41135,1573,27756,11806,Americas
,Guinea,9.9456,-9.6966,22/07/2020,6747,41,5891,815,Africa
,Guyana,4.860416,-58.93018,22/07/2020,350,19,165,166,Americas
,Haiti,18.9712,-72.2852,22/07/2020,7167,154,4095,2918,Americas
,Holy See,41.9029,12.4534,22/07/2020,12,0,12,0,Europe
,Honduras,15.2,-86.2419,22/07/2020,36102,1006,4315,30781,Americas
,Hungary,47.1625,19.5033,22/07/2020,4366,596,3283,487,Europe
,Iceland,64.9631,-19.0208,22/07/2020,1840,10,1822,8,Europe
,India,20.593684,78.96288,22/07/2020,1238798,29861,782607,426330,South-East Asia
,Indonesia,-0.7893,113.9213,22/07/2020,91751,4459,50255,37037,South-East Asia
,Iran,32.427908,53.688046,22/07/2020,281413,14853,244840,21720,Eastern Mediterranean
,Iraq,33.223191,43.679291,22/07/2020,99865,4042,67147,28676,Eastern Mediterranean
,Ireland,53.1424,-7.6921,22/07/2020,25819,1754,23364,701,Europe
,Israel,31.046051,34.851612,22/07/2020,56085,430,23310,32345,Europe
,Italy,41.87194,12.56738,22/07/2020,245032,35082,197628,12322,Europe
,Jamaica,18.1096,-77.2975,22/07/2020,816,10,710,96,Americas
,Japan,36.204824,138.252924,22/07/2020,27136,990,20482,5664,Western Pacific
,Jordan,31.24,36.51,22/07/2020,1120,11,1035,74,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,22/07/2020,75153,585,46790,27778,Europe
,Kenya,-0.0236,37.9062,22/07/2020,14805,260,6757,7788,Africa
,South Korea,35.907757,127.766922,22/07/2020,13938,297,12758,883,Western Pacific
,Kuwait,29.31166,47.481766,22/07/2020,61185,417,51520,9248,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,22/07/2020,28980,1111,15536,12333,Europe
,Latvia,56.8796,24.6032,22/07/2020,1197,31,1045,121,Europe
,Lebanon,33.8547,35.8623,22/07/2020,3104,43,1607,1454,Eastern Mediterranean
,Liberia,6.428055,-9.429499,22/07/2020,1114,70,592,452,Africa
,Liechtenstein,47.14,9.55,22/07/2020,86,1,81,4,Europe
,Lithuania,55.1694,23.8813,22/07/2020,1951,80,1607,264,Europe
,Luxembourg,49.8153,6.1296,22/07/2020,5854,111,4530,1213,Europe
,Madagascar,-18.766947,46.869107,22/07/2020,8162,69,4662,3431,Africa
,Malaysia,4.210484,101.975766,22/07/2020,8831,123,8566,142,Western Pacific
,Maldives,3.2028,73.2207,22/07/2020,3103,15,2397,691,South-East Asia
,Malta,35.9375,14.3754,22/07/2020,679,9,665,5,Europe
,Mauritania,21.0079,-10.9408,22/07/2020,6027,155,3977,1895,Africa
,Mauritius,-20.348404,57.552152,22/07/2020,343,10,332,1,Africa
,Mexico,23.6345,-102.5528,22/07/2020,362274,41190,270147,50937,Americas
,Moldova,47.4116,28.3699,22/07/2020,21798,712,14856,6230,Europe
,Monaco,43.7333,7.4167,22/07/2020,112,4,100,8,Europe
,Mongolia,46.8625,103.8467,22/07/2020,287,0,214,73,Western Pacific
,Montenegro,42.708678,19.37439,22/07/2020,2472,39,426,2007,Europe
,Morocco,31.7917,-7.0926,22/07/2020,17962,285,15636,2041,Eastern Mediterranean
,Namibia,-22.9576,18.4904,22/07/2020,1402,7,64,1331,Africa
,Nepal,28.1667,84.25,22/07/2020,18094,42,12684,5368,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,22/07/2020,117,3,100,14,Europe
Curacao,Netherlands,12.1696,-68.99,22/07/2020,28,1,24,3,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,22/07/2020,79,15,63,1,Europe
,Netherlands,52.1326,5.2913,22/07/2020,52241,6139,0,46102,Europe
,New Zealand,-40.9006,174.886,22/07/2020,1555,22,1511,22,Western Pacific
,Nicaragua,12.865416,-85.207229,22/07/2020,3439,108,2492,839,Americas
,Niger,17.607789,8.081666,22/07/2020,1122,69,1018,35,Africa
,Nigeria,9.082,8.6753,22/07/2020,38344,813,15815,21716,Africa
,North Macedonia,41.6086,21.7453,22/07/2020,9547,442,5071,4034,Europe
,Norway,60.472,8.4689,22/07/2020,9059,255,8138,666,Europe
,Oman,21.512583,55.923255,22/07/2020,71547,349,47922,23276,Eastern Mediterranean
,Pakistan,30.3753,69.3451,22/07/2020,269191,5709,213175,50307,Eastern Mediterranean
,Panama,8.538,-80.7821,22/07/2020,55906,1180,31122,23604,Americas
,Papua New Guinea,-6.314993,143.95555,22/07/2020,30,0,8,22,Western Pacific
,Paraguay,-23.4425,-58.4438,22/07/2020,4000,36,2391,1573,Americas
,Peru,-9.19,-75.0152,22/07/2020,366550,13767,252246,100537,Americas
,Philippines,12.879721,121.774017,22/07/2020,72269,1843,23623,46803,Western Pacific
,Poland,51.9194,19.1451,22/07/2020,41162,1642,31139,8381,Europe
,Portugal,39.3999,-8.2245,22/07/2020,49150,1702,33999,13449,Europe
,Qatar,25.3548,51.1839,22/07/2020,107871,163,104641,3067,Eastern Mediterranean
,Romania,45.9432,24.9668,22/07/2020,40163,2101,24663,13399,Europe
,Russia,61.52401,105.318756,22/07/2020,787890,12726,571049,204115,Europe
,Rwanda,-1.9403,29.8739,22/07/2020,1689,5,867,817,Africa
,Saint Lucia,13.9094,-60.9789,22/07/2020,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,22/07/2020,52,0,37,15,Americas
,San Marino,43.9424,12.4578,22/07/2020,699,42,656,1,Europe
,Saudi Arabia,23.885942,45.079162,22/07/2020,258156,2601,210398,45157,Eastern Mediterranean
,Senegal,14.4974,-14.4524,22/07/2020,9121,177,6108,2836,Africa
,Serbia,44.0165,21.0059,22/07/2020,22031,499,0,21532,Europe
,Seychelles,-4.6796,55.492,22/07/2020,108,0,27,81,Africa
,Singapore,1.2833,103.8333,22/07/2020,48744,27,44795,3922,Western Pacific
,Slovakia,48.669,19.699,22/07/2020,2058,28,1556,474,Europe
,Slovenia,46.1512,14.9955,22/07/2020,2006,115,1648,243,Europe
,Somalia,5.152149,46.199616,22/07/2020,3161,93,1495,1573,Eastern Mediterranean
,South Africa,-30.5595,22.9375,22/07/2020,394948,5940,229175,159833,Africa
,Spain,40.463667,-3.74922,22/07/2020,267551,28426,150376,88749,Europe
,Sri Lanka,7.873054,80.771797,22/07/2020,2752,11,2064,677,South-East Asia
,Sudan,12.8628,30.2176,22/07/2020,11237,708,5835,4694,Eastern Mediterranean
,Suriname,3.9193,-56.0278,22/07/2020,1176,21,739,416,Americas
,Sweden,60.128161,18.643501,22/07/2020,78504,5667,0,72837,Europe
,Switzerland,46.8182,8.2275,22/07/2020,33883,1972,30500,1411,Europe
,Taiwan*,23.7,121,22/07/2020,455,7,440,8,Western Pacific
,Tanzania,-6.369028,34.888822,22/07/2020,509,21,183,305,Africa
,Thailand,15.870032,100.992541,22/07/2020,3261,58,3105,98,South-East Asia
,Togo,8.6195,0.8248,22/07/2020,806,16,578,212,Africa
,Trinidad and Tobago,10.6918,-61.2225,22/07/2020,141,8,127,6,Americas
,Tunisia,33.886917,9.537499,22/07/2020,1394,50,1108,236,Eastern Mediterranean
,Turkey,38.9637,35.2433,22/07/2020,222402,5545,205214,11643,Europe
,Uganda,1.373333,32.290275,22/07/2020,1075,0,958,117,Africa
,Ukraine,48.3794,31.1656,22/07/2020,62295,1553,34176,26566,Europe
,United Arab Emirates,23.424076,53.847818,22/07/2020,57734,342,50354,7038,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,22/07/2020,153,9,139,5,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,22/07/2020,203,1,201,1,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,22/07/2020,583,47,529,7,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,22/07/2020,182,0,180,2,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,22/07/2020,336,24,312,0,Europe
Montserrat,United Kingdom,16.742498,-62.187366,22/07/2020,12,1,10,1,Europe
